stay,0.0,0.0
aw,0.0,0.0
inform,0.0,0.0
desk,0.0,0.0
pick,0.0,0.0
depart,0.0,0.0
polici,0.0,0.0
cost,0.0,0.0
alway,0.0,0.0
provid,0.0,0.0
americanair,0.0,0.0
kid,0.0,0.0
someth,0.0,0.0
assist,0.0,0.0
via,0.0,0.0
enough,0.0,0.0
follow,0.0,0.0
found,0.0,0.0
less,0.0,0.0
though,0.0,0.0
gave,0.0,0.0
car,0.0,0.0
friend,0.0,0.0
row,0.0,0.0
mayb,0.0,0.0
name,0.0,0.0
card,0.0,0.0
runway,0.0,0.0
handl,0.0,0.0
happi,0.0,0.0
given,0.0,0.0
boston,0.0,0.0
run,0.0,0.0
old,0.0,0.0
longer,0.0,0.0
flightlat,0.0,0.0
deal,0.0,0.0
far,0.0,0.0
might,0.0,0.0
guess,0.0,0.0
request,0.0,0.0
delta,0.0,0.0
month,0.0,0.0
switch,0.0,0.0
link,0.0,0.0
price,0.0,0.0
els,0.0,0.0
room,0.0,0.0
southwestair,0.0,0.0
earlier,0.0,0.0
t,0.0,0.0
real,0.0,0.0
onc,0.0,0.0
destin,0.0,0.0
end,0.0,0.0
oh,0.0,0.0
dalla,0.0,0.0
around,0.0,0.0
went,0.0,0.0
bo,0.0,0.0
denver,0.0,0.0
ok,0.0,0.0
close,0.0,0.0
comput,0.0,0.0
togeth,0.0,0.0
citi,0.0,0.0
reach,0.0,0.0
both,0.0,0.0
drop,0.0,0.0
own,0.0,0.0
sat,0.0,0.0
place,0.0,0.0
cust,0.0,0.0
littl,0.0,0.0
those,0.0,0.0
repli,0.0,0.0
pl,0.0,0.0
away,0.0,0.0
nyc,0.0,0.0
him,0.0,0.0
believ,0.0,0.0
checkin,0.0,0.0
charlott,0.0,0.0
houston,0.0,0.0
sleep,0.0,0.0
hey,0.0,0.0
turn,0.0,0.0
entir,0.0,0.0
possibl,0.0,0.0
la,0.0,0.0
heard,0.0,0.0
airway,0.0,0.0
phx,0.0,0.0
american,0.0,0.0
chicago,0.0,0.0
nd,0.0,0.0
deliv,0.0,0.0
accept,0.0,0.0
add,0.0,0.0
philli,0.0,0.0
thx,0.0,0.0
k,0.0,0.0
question,0.0,0.0
drive,0.0,0.0
process,0.0,0.0
total,0.0,0.0
twitter,0.0,0.0
figur,0.0,0.0
hard,0.0,0.0
termin,0.0,0.0
each,0.0,0.0
job,0.0,0.0
may,0.0,0.0
such,0.0,0.0
plu,0.0,0.0
southwest,0.0,0.0
loyal,0.0,0.0
mess,0.0,0.0
counter,0.0,0.0
manag,0.0,0.0
file,0.0,0.0
idea,0.0,0.0
autom,0.0,0.0
empti,0.0,0.0
th,0.0,0.0
chanc,0.0,0.0
leg,0.0,0.0
continu,0.0,0.0
big,0.0,0.0
unitedairlin,0.0,0.0
usair,0.0,0.0
form,0.0,0.0
these,0.0,0.0
relat,0.0,0.0
hear,0.0,0.0
san,0.0,0.0
thru,0.0,0.0
snow,0.0,0.0
iah,0.0,0.0
buy,0.0,0.0
origin,0.0,0.0
explain,0.0,0.0
locat,0.0,0.0
live,0.0,0.0
watch,0.0,0.0
resolv,0.0,0.0
lga,0.0,0.0
na,0.0,0.0
miami,0.0,0.0
absolut,0.0,0.0
cant,0.0,0.0
sever,0.0,0.0
fll,0.0,0.0
whole,0.0,0.0
standbi,0.0,0.0
tv,0.0,0.0
reflight,0.0,0.0
case,0.0,0.0
promis,0.0,0.0
thought,0.0,0.0
purchas,0.0,0.0
group,0.0,0.0
dure,0.0,0.0
current,0.0,0.0
second,0.0,0.0
flyer,0.0,0.0
yeah,0.0,0.0
announc,0.0,0.0
supervisor,0.0,0.0
life,0.0,0.0
address,0.0,0.0
meet,0.0,0.0
dc,0.0,0.0
word,0.0,0.0
head,0.0,0.0
transfer,0.0,0.0
fleet,0.0,0.0
yall,0.0,0.0
intern,0.0,0.0
oper,0.0,0.0
iad,0.0,0.0
appar,0.0,0.0
fault,0.0,0.0
learn,0.0,0.0
cool,0.0,0.0
report,0.0,0.0
extrem,0.0,0.0
yr,0.0,0.0
rather,0.0,0.0
concern,0.0,0.0
sad,0.0,0.0
fleek,0.0,0.0
vega,0.0,0.0
fare,0.0,0.0
im,0.0,0.0
bought,0.0,0.0
den,0.0,0.0
jet,0.0,0.0
fine,0.0,0.0
record,0.0,0.0
monday,0.0,0.0
between,0.0,0.0
dont,0.0,0.0
troubl,0.0,0.0
situat,0.0,0.0
unfortun,0.0,0.0
wow,0.0,0.0
carri,0.0,0.0
soon,0.0,0.0
pretti,0.0,0.0
newark,0.0,0.0
either,0.0,0.0
swa,0.0,0.0
bump,0.0,0.0
layov,0.0,0.0
support,0.0,0.0
tsa,0.0,0.0
accommod,0.0,0.0
suggest,0.0,0.0
customerservic,0.0,0.0
select,0.0,0.0
meal,0.0,0.0
taken,0.0,0.0
sunday,0.0,0.0
reimburs,0.0,0.0
storm,0.0,0.0
sw,0.0,0.0
control,0.0,0.0
list,0.0,0.0
asap,0.0,0.0
share,0.0,0.0
ppl,0.0,0.0
award,0.0,0.0
beyond,0.0,0.0
ad,0.0,0.0
flew,0.0,0.0
rt,0.0,0.0
prioriti,0.0,0.0
neveragain,0.0,0.0
wonder,0.0,0.0
space,0.0,0.0
except,0.0,0.0
post,0.0,0.0
aircraft,0.0,0.0
serv,0.0,0.0
gon,0.0,0.0
spoke,0.0,0.0
club,0.0,0.0
detail,0.0,0.0
kind,0.0,0.0
fill,0.0,0.0
submit,0.0,0.0
prefer,0.0,0.0
glad,0.0,0.0
note,0.0,0.0
rd,0.0,0.0
tuesday,0.0,0.0
consid,0.0,0.0
sign,0.0,0.0
gold,0.0,0.0
dividend,0.0,0.0
bring,0.0,0.0
state,0.0,0.0
mco,0.0,0.0
notifi,0.0,0.0
few,0.0,0.0
bother,0.0,0.0
disgust,0.0,0.0
countri,0.0,0.0
usual,0.0,0.0
bwi,0.0,0.0
matter,0.0,0.0
unhelp,0.0,0.0
came,0.0,0.0
page,0.0,0.0
probabl,0.0,0.0
choic,0.0,0.0
under,0.0,0.0
middl,0.0,0.0
part,0.0,0.0
seen,0.0,0.0
top,0.0,0.0
read,0.0,0.0
husband,0.0,0.0
correct,0.0,0.0
